,Article,Predictions,Labels,Logit_real(0),Logit_fake(1)
1844,1844,0,0,3.5986599922180176,-4.174266815185547
1845,1845,0,0,3.7277045249938965,-4.3540520668029785
1846,1846,1,1,-3.4212160110473633,4.123535633087158
1847,1847,0,0,2.5024523735046387,-2.7080390453338623
1848,1848,0,0,1.995654582977295,-2.228736400604248
1849,1849,1,1,-3.2970874309539795,3.961956024169922
1850,1850,0,0,3.3327906131744385,-3.823289394378662
1851,1851,0,1,0.26925423741340637,-0.22892382740974426
1852,1852,0,0,3.883453607559204,-4.519771575927734
1853,1853,0,0,3.364797353744507,-3.7945141792297363
1854,1854,1,1,-2.6313529014587402,3.142509937286377
1855,1855,0,0,3.753396987915039,-4.407692909240723
1856,1856,1,0,-0.5224617719650269,0.677578330039978
1857,1857,0,0,2.909585475921631,-3.3662924766540527
1858,1858,0,0,3.641716480255127,-4.262747764587402
1859,1859,0,1,0.5666207075119019,-0.6531710624694824
1860,1860,0,0,3.8231024742126465,-4.468139171600342
1861,1861,1,1,-3.534467935562134,4.288660526275635
1862,1862,0,0,3.897024154663086,-4.595318794250488
1863,1863,1,1,-3.3277482986450195,3.9728782176971436
1864,1864,1,1,-2.916299819946289,3.412987232208252
1865,1865,0,0,0.43052971363067627,-0.548134982585907
1866,1866,1,1,-3.412886142730713,4.112462043762207
1867,1867,0,0,3.4757370948791504,-4.052724838256836
1868,1868,0,0,0.01651575043797493,0.004422884900122881
1869,1869,0,0,3.867361545562744,-4.616640090942383
1870,1870,0,0,1.4530479907989502,-1.5859322547912598
1871,1871,0,1,3.686356782913208,-4.161077499389648
1872,1872,0,0,0.19454331696033478,-0.3403492867946625
1873,1873,1,1,-0.6759200096130371,0.7387716174125671
1874,1874,1,0,-1.1095988750457764,1.253519058227539
1875,1875,1,0,-0.9608280658721924,1.123631238937378
1876,1876,0,1,3.5293478965759277,-4.0725579261779785
1877,1877,0,0,3.441993236541748,-3.870541572570801
1878,1878,1,1,-3.6270151138305664,4.429856300354004
1879,1879,0,0,3.611664295196533,-4.150454044342041
1880,1880,0,0,3.928224563598633,-4.584645748138428
1881,1881,1,1,-3.610628843307495,4.399444103240967
1882,1882,0,0,3.790921211242676,-4.423969268798828
1883,1883,0,0,3.307920455932617,-3.852118968963623
1884,1884,0,0,3.4576306343078613,-3.957655668258667
1885,1885,0,0,2.4071452617645264,-2.7111167907714844
1886,1886,1,1,-2.8802692890167236,3.505589008331299
1887,1887,0,0,3.0362086296081543,-3.3996686935424805
1888,1888,1,1,-3.5019350051879883,4.255258560180664
1889,1889,0,0,3.5525193214416504,-4.118348121643066
1890,1890,1,0,-2.6796774864196777,3.268646001815796
1891,1891,0,0,3.3444411754608154,-3.870532989501953
1892,1892,1,1,-1.2939907312393188,1.5607317686080933
1893,1893,0,0,3.4588451385498047,-4.012426853179932
1894,1894,0,1,0.33353206515312195,-0.42424002289772034
1895,1895,1,1,-0.013627855107188225,0.010834562592208385
1896,1896,0,0,3.8474085330963135,-4.536827087402344
1897,1897,0,0,3.7256455421447754,-4.3638458251953125
1898,1898,1,0,-0.6728554964065552,0.7685781121253967
1899,1899,0,0,2.942605495452881,-3.370051860809326
1900,1900,0,0,1.3721845149993896,-1.4927606582641602
1901,1901,0,1,3.4233784675598145,-4.055831432342529
1902,1902,0,0,2.6751890182495117,-2.954474449157715
1903,1903,0,1,3.2924256324768066,-3.738445997238159
1904,1904,0,0,1.8888189792633057,-1.9630681276321411
1905,1905,0,0,2.9835948944091797,-3.3470630645751953
1906,1906,0,0,3.429769515991211,-3.9435932636260986
1907,1907,0,0,3.9787111282348633,-4.640063285827637
1908,1908,0,0,3.3606929779052734,-3.8345284461975098
1909,1909,0,0,3.7075815200805664,-4.417920112609863
1910,1910,1,0,-2.6364169120788574,3.217653274536133
1911,1911,0,0,3.8827991485595703,-4.505170822143555
1912,1912,0,0,3.5891849994659424,-4.22379207611084
1913,1913,0,0,2.504685401916504,-2.7678942680358887
1914,1914,0,0,3.581510066986084,-4.219361305236816
1915,1915,0,0,3.171297073364258,-3.7898340225219727
1916,1916,0,1,3.3419137001037598,-3.9006388187408447
1917,1917,0,0,0.07755092531442642,-0.0347244068980217
1918,1918,0,0,2.588836908340454,-2.941659450531006
1919,1919,0,0,3.669285297393799,-4.193310737609863
1920,1920,0,0,3.4245951175689697,-3.892669200897217
1921,1921,0,0,3.5662484169006348,-4.127985000610352
1922,1922,0,0,2.9443740844726562,-3.4628777503967285
1923,1923,0,1,1.7782028913497925,-1.8499302864074707
1924,1924,0,0,3.621105194091797,-4.14567756652832
1925,1925,0,0,0.7923485636711121,-0.6968201398849487
1926,1926,0,0,3.798004388809204,-4.384965896606445
1927,1927,0,0,0.24781081080436707,-0.19595181941986084
1928,1928,0,0,1.7587862014770508,-1.835771083831787
1929,1929,1,1,-2.495363712310791,3.1215736865997314
1930,1930,0,1,3.1957411766052246,-3.598379373550415
1931,1931,0,0,3.4079794883728027,-4.060213088989258
1932,1932,0,1,3.832176923751831,-4.4950456619262695
1933,1933,0,0,3.8379225730895996,-4.451888084411621
1934,1934,0,0,3.444876194000244,-3.942229986190796
1935,1935,1,0,-2.3268942832946777,2.8404979705810547
1936,1936,0,0,0.38639482855796814,-0.32990896701812744
1937,1937,0,0,2.9646666049957275,-3.2702431678771973
1938,1938,0,0,3.1525959968566895,-3.4811224937438965
1939,1939,0,0,3.9882006645202637,-4.67827033996582
1940,1940,1,1,-2.7263646125793457,3.4071242809295654
1941,1941,0,0,3.621962070465088,-4.1584367752075195
1942,1942,0,0,1.2427220344543457,-1.3423786163330078
1943,1943,0,0,3.3523898124694824,-3.889336585998535
1944,1944,0,0,3.717465877532959,-4.348021984100342
1945,1945,0,1,0.5584602355957031,-0.5968400239944458
1946,1946,0,0,2.800809144973755,-3.1450631618499756
1947,1947,0,0,3.3064303398132324,-3.783806085586548
1948,1948,0,1,3.0985469818115234,-3.5673556327819824
1949,1949,0,0,3.8934266567230225,-4.540272235870361
1950,1950,0,0,3.9229888916015625,-4.572704315185547
1951,1951,1,0,-0.953765869140625,1.0944234132766724
1952,1952,0,0,1.1257961988449097,-1.2530862092971802
1953,1953,0,0,3.171082019805908,-3.6054978370666504
1954,1954,0,0,3.3958945274353027,-3.8564321994781494
1955,1955,0,0,3.1742067337036133,-3.6217360496520996
1956,1956,1,1,-3.620016574859619,4.447231769561768
1957,1957,0,0,2.455759048461914,-2.6297593116760254
1958,1958,1,1,-2.90813946723938,3.517413377761841
1959,1959,0,0,3.8884646892547607,-4.672076225280762
1960,1960,0,0,3.719268560409546,-4.346302509307861
1961,1961,0,0,2.7742528915405273,-3.083524465560913
1962,1962,1,0,-0.07263674587011337,0.021861879155039787
1963,1963,0,1,0.5689579844474792,-0.5112573504447937
1964,1964,1,1,-3.5111608505249023,4.330442428588867
1965,1965,1,1,-3.2068467140197754,3.803675651550293
1966,1966,1,0,-0.9967080354690552,1.1254572868347168
1967,1967,0,0,3.6501212120056152,-4.2619733810424805
1968,1968,0,0,2.5576560497283936,-2.844757080078125
1969,1969,0,0,3.6707921028137207,-4.24328088760376
1970,1970,0,0,3.8493120670318604,-4.492021560668945
1971,1971,1,1,-2.9727094173431396,3.476585626602173
1972,1972,0,1,1.6492429971694946,-1.7400078773498535
1973,1973,1,1,-3.1100640296936035,3.7213101387023926
1974,1974,0,0,3.8021421432495117,-4.4628143310546875
1975,1975,0,0,3.466845989227295,-4.082695960998535
1976,1976,0,0,3.9466757774353027,-4.658041000366211
1977,1977,1,1,-3.466639518737793,4.152667999267578
1978,1978,1,1,-2.21694016456604,2.659031867980957
1979,1979,0,1,1.3239350318908691,-1.4949406385421753
1980,1980,0,0,3.4776365756988525,-3.978376626968384
1981,1981,0,0,3.742471218109131,-4.319793701171875
1982,1982,0,0,2.953970432281494,-3.3428003787994385
1983,1983,0,1,3.4492549896240234,-3.915271043777466
1984,1984,1,0,-1.059416651725769,1.2137492895126343
1985,1985,0,0,3.077240228652954,-3.496537685394287
1986,1986,0,0,3.6434929370880127,-4.202614784240723
1987,1987,0,0,3.7103238105773926,-4.266116619110107
1988,1988,0,0,1.7157833576202393,-1.8912632465362549
1989,1989,0,0,3.6008288860321045,-4.1629438400268555
1990,1990,0,0,2.3670907020568848,-2.7133820056915283
1991,1991,1,1,-1.4482572078704834,1.803361177444458
1992,1992,0,0,2.546977996826172,-2.802915573120117
1993,1993,1,1,-1.138229489326477,1.3620632886886597
1994,1994,0,0,0.632981538772583,-0.6019803881645203
1995,1995,0,0,3.3089451789855957,-3.778688907623291
1996,1996,0,0,2.2444891929626465,-2.370650291442871
1997,1997,0,0,3.910780906677246,-4.638998031616211
1998,1998,0,0,3.759047031402588,-4.351454257965088
1999,1999,0,0,1.6091012954711914,-1.7863399982452393
2000,2000,0,0,3.336345672607422,-3.821148157119751
2001,2001,0,0,3.3673324584960938,-3.735729694366455
2002,2002,0,0,3.589387893676758,-4.158317565917969
2003,2003,0,0,3.8781371116638184,-4.516456127166748
2004,2004,1,1,-0.5952162146568298,0.6799172759056091
2005,2005,0,0,1.5841598510742188,-1.718970537185669
2006,2006,0,0,3.83467960357666,-4.489145278930664
2007,2007,0,0,0.7686445713043213,-0.9449169635772705
2008,2008,0,0,2.4173483848571777,-2.6627702713012695
2009,2009,0,1,3.4465248584747314,-3.9442076683044434
2010,2010,1,0,-2.0819802284240723,2.496894598007202
2011,2011,0,0,3.299840211868286,-3.6736948490142822
2012,2012,0,0,3.351381540298462,-3.7370755672454834
2013,2013,0,0,1.7953839302062988,-1.9624149799346924
2014,2014,1,1,-3.2948288917541504,3.9891176223754883
2015,2015,1,1,-1.1936360597610474,1.3415629863739014
2016,2016,1,1,-3.688333511352539,4.552960395812988
2017,2017,0,0,3.695526361465454,-4.311464309692383
2018,2018,0,0,3.900927782058716,-4.5474348068237305
2019,2019,0,0,3.712433099746704,-4.279086589813232
2020,2020,0,0,3.5157699584960938,-4.004580020904541
2021,2021,0,0,2.9349427223205566,-3.2103869915008545
2022,2022,0,0,3.5791425704956055,-4.179421901702881
2023,2023,0,0,3.8380820751190186,-4.3946919441223145
2024,2024,0,0,2.982408046722412,-3.434145450592041
2025,2025,1,1,-3.621199131011963,4.456329822540283
2026,2026,0,0,3.8551218509674072,-4.513996124267578
2027,2027,0,0,2.947265148162842,-3.299323320388794
2028,2028,0,0,3.860908031463623,-4.514448165893555
2029,2029,1,0,-0.501172661781311,0.6861376166343689
2030,2030,0,0,2.2719016075134277,-2.4155259132385254
2031,2031,1,1,-1.5303113460540771,1.7048815488815308
2032,2032,0,0,3.700692653656006,-4.318642616271973
2033,2033,0,0,3.778505325317383,-4.386416912078857
2034,2034,0,0,3.875098705291748,-4.575340270996094
2035,2035,0,0,3.769847869873047,-4.4147419929504395
2036,2036,0,0,3.8344626426696777,-4.453033447265625
2037,2037,1,0,-0.2782691717147827,0.303113728761673
2038,2038,0,0,2.7917089462280273,-3.2672078609466553
2039,2039,1,1,-3.6115198135375977,4.379214763641357
2040,2040,0,0,3.5340023040771484,-4.11821174621582
2041,2041,0,0,3.827106475830078,-4.449328422546387
2042,2042,0,0,2.0780935287475586,-2.156569242477417
2043,2043,0,0,2.9538514614105225,-3.3381361961364746
2044,2044,0,0,3.914443016052246,-4.544106483459473
2045,2045,0,0,1.980115294456482,-2.326758623123169
2046,2046,0,0,3.4834794998168945,-3.9820220470428467
2047,2047,0,0,0.32663851976394653,-0.4963241517543793
2048,2048,0,0,0.5663141012191772,-0.5503116250038147
2049,2049,0,0,3.0817606449127197,-3.4621448516845703
2050,2050,0,0,3.971982002258301,-4.719116687774658
2051,2051,0,0,3.703984260559082,-4.319392204284668
2052,2052,1,1,-3.777873992919922,4.6212239265441895
2053,2053,0,1,0.6212096214294434,-0.7523287534713745
2054,2054,0,0,3.8055436611175537,-4.419196128845215
2055,2055,0,0,3.5302910804748535,-4.113748073577881
2056,2056,0,0,3.827669620513916,-4.447849273681641
2057,2057,0,0,3.141659736633301,-3.546548366546631
2058,2058,1,1,-3.664592742919922,4.469893455505371
2059,2059,0,0,3.699977397918701,-4.341155052185059
2060,2060,0,0,3.5346150398254395,-4.047478199005127
2061,2061,0,0,3.512449264526367,-4.032458305358887
2062,2062,1,1,-0.594237744808197,0.8076099157333374
2063,2063,0,0,3.5493693351745605,-4.11531400680542
2064,2064,0,0,3.9472270011901855,-4.650470733642578
2065,2065,0,0,3.9161031246185303,-4.561578750610352
2066,2066,1,1,-3.6471590995788574,4.384267807006836
2067,2067,0,0,3.791008949279785,-4.38939094543457
2068,2068,0,0,3.357779026031494,-3.834587574005127
2069,2069,0,0,3.7055153846740723,-4.313215732574463
2070,2070,1,1,-3.769822120666504,4.5730085372924805
2071,2071,0,1,0.1815366894006729,-0.1756308674812317
2072,2072,0,1,2.9113235473632812,-3.5186610221862793
2073,2073,0,1,2.8631863594055176,-3.260258197784424
2074,2074,0,0,3.4262959957122803,-3.9295973777770996
2075,2075,1,0,-0.8257346153259277,1.0433368682861328
2076,2076,1,1,-2.4234957695007324,2.851541757583618
2077,2077,0,0,3.0743281841278076,-3.5190229415893555
2078,2078,0,0,3.7490758895874023,-4.369579315185547
2079,2079,0,0,3.844369411468506,-4.505118370056152
2080,2080,1,1,-3.5823540687561035,4.295665740966797
2081,2081,1,0,-2.0849573612213135,2.465534210205078
2082,2082,0,1,0.7616375684738159,-0.6784048676490784
2083,2083,0,1,3.0438201427459717,-3.4431755542755127
2084,2084,1,0,-0.6597622632980347,0.8374577164649963
2085,2085,0,0,0.83585125207901,-0.7680549025535583
2086,2086,0,1,2.619410991668701,-2.819321632385254
2087,2087,0,1,3.388629674911499,-3.798884630203247
2088,2088,0,0,3.898280620574951,-4.572585105895996
2089,2089,1,1,-3.570509433746338,4.315020561218262
2090,2090,0,0,3.8570947647094727,-4.433704376220703
2091,2091,0,0,4.00749397277832,-4.742401123046875
2092,2092,0,0,3.0805134773254395,-3.5175814628601074
2093,2093,1,1,-3.0471351146698,3.6910271644592285
2094,2094,0,0,2.3807003498077393,-2.729857921600342
2095,2095,1,1,-3.717866897583008,4.495737075805664
2096,2096,0,0,1.0112860202789307,-1.1394102573394775
2097,2097,1,1,-3.6373114585876465,4.425849437713623
2098,2098,0,0,3.7313716411590576,-4.294433116912842
2099,2099,0,0,1.9014606475830078,-1.949092984199524
2100,2100,0,0,2.9182395935058594,-3.2720532417297363
2101,2101,0,1,1.0855318307876587,-1.1386656761169434
2102,2102,1,0,-1.5023648738861084,1.6149749755859375
2103,2103,0,0,0.6932898759841919,-0.7304458022117615
2104,2104,0,0,3.4910125732421875,-4.059680938720703
2105,2105,0,1,1.3648347854614258,-1.4407309293746948
2106,2106,0,1,3.4560742378234863,-3.9809794425964355
2107,2107,0,0,3.365601062774658,-3.8377809524536133
2108,2108,0,0,3.365229606628418,-3.820262908935547
2109,2109,1,1,-2.4224138259887695,2.8885223865509033
2110,2110,0,0,3.503180980682373,-4.055371284484863
2111,2111,0,0,3.353209972381592,-3.8282361030578613
2112,2112,0,0,3.2315640449523926,-3.662763833999634
2113,2113,1,1,-0.06910973787307739,0.2868967056274414
2114,2114,0,0,2.2584011554718018,-2.4630489349365234
2115,2115,0,0,3.582796096801758,-4.160286903381348
2116,2116,0,0,2.959979772567749,-3.305929660797119
2117,2117,0,0,1.4529849290847778,-1.5702111721038818
2118,2118,0,0,3.8991236686706543,-4.504386901855469
2119,2119,0,0,3.8012795448303223,-4.357744216918945
2120,2120,1,1,-3.5334970951080322,4.274704456329346
2121,2121,0,0,3.316706657409668,-3.817904233932495
2122,2122,0,0,3.5121495723724365,-4.030938148498535
2123,2123,1,1,-3.447394371032715,4.255974292755127
2124,2124,0,0,3.0535614490509033,-3.4119386672973633
2125,2125,0,0,3.3672573566436768,-3.7363734245300293
2126,2126,0,0,3.7164833545684814,-4.328540802001953
2127,2127,0,0,2.1985278129577637,-2.46297550201416
2128,2128,0,0,3.3156895637512207,-3.7831552028656006
2129,2129,0,0,3.831686496734619,-4.5025200843811035
2130,2130,0,0,3.758578062057495,-4.49732780456543
2131,2131,0,0,3.1815378665924072,-3.4893245697021484
2132,2132,1,1,-3.076883316040039,3.708317756652832
2133,2133,0,0,3.1957411766052246,-3.598379373550415
2134,2134,0,0,3.7154343128204346,-4.267086982727051
2135,2135,1,1,-3.6576480865478516,4.418963432312012
2136,2136,0,0,3.333387613296509,-3.7690622806549072
2137,2137,0,0,3.4699454307556152,-4.009318828582764
2138,2138,0,0,3.092874050140381,-3.3899056911468506
2139,2139,1,0,-0.03800063580274582,0.011382943950593472
2140,2140,0,0,3.174190044403076,-3.5776314735412598
2141,2141,0,1,1.9601356983184814,-2.0591061115264893
2142,2142,0,0,1.1598715782165527,-1.2823691368103027
2143,2143,0,0,3.898932933807373,-4.449831008911133
2144,2144,0,0,3.0793042182922363,-3.540666341781616
2145,2145,1,1,-3.7261271476745605,4.481487274169922
2146,2146,0,0,3.5210378170013428,-4.035295486450195
2147,2147,0,0,1.8841841220855713,-1.9933876991271973
2148,2148,0,0,3.4629101753234863,-3.9700379371643066
2149,2149,0,0,3.8521640300750732,-4.469099998474121
2150,2150,0,1,3.755202293395996,-4.404324531555176
2151,2151,0,0,3.8916783332824707,-4.593364238739014
2152,2152,0,1,2.818480968475342,-3.067513942718506
2153,2153,0,0,3.8075931072235107,-4.419567108154297
2154,2154,0,0,3.786484479904175,-4.50258731842041
2155,2155,0,0,3.9519314765930176,-4.610065460205078
2156,2156,1,0,-1.1815108060836792,1.4269567728042603
2157,2157,1,1,-0.9726687073707581,1.0972028970718384
2158,2158,0,0,3.083529472351074,-3.5155653953552246
2159,2159,0,0,3.8512485027313232,-4.432806015014648
2160,2160,0,0,1.7282737493515015,-1.861504077911377
2161,2161,0,0,3.254122018814087,-3.7339377403259277
2162,2162,1,1,-3.7145609855651855,4.61136531829834
2163,2163,0,0,3.6074135303497314,-4.172284126281738
2164,2164,0,0,2.517185688018799,-2.8742353916168213
2165,2165,0,0,2.897446632385254,-3.2106494903564453
2166,2166,1,1,-1.8954110145568848,2.254974126815796
2167,2167,0,0,3.358455181121826,-3.812356472015381
2168,2168,0,0,3.0072765350341797,-3.4201433658599854
2169,2169,0,1,3.478391408920288,-4.055621147155762
2170,2170,0,1,2.5353684425354004,-2.8580362796783447
2171,2171,0,0,3.0671565532684326,-3.545620918273926
2172,2172,1,1,-3.629819393157959,4.4789299964904785
2173,2173,0,0,3.003952980041504,-3.3845205307006836
2174,2174,0,0,3.880465030670166,-4.593562126159668
2175,2175,0,1,3.8736844062805176,-4.466301918029785
2176,2176,0,0,2.989823818206787,-3.346161365509033
2177,2177,0,0,3.8026187419891357,-4.369277000427246
2178,2178,0,0,3.6723761558532715,-4.270887851715088
2179,2179,0,0,3.0154266357421875,-3.4853429794311523
2180,2180,0,0,3.753150224685669,-4.3642168045043945
2181,2181,0,0,3.602585792541504,-4.117668151855469
2182,2182,0,0,1.83433997631073,-1.9714267253875732
2183,2183,0,0,3.849949598312378,-4.588082790374756
2184,2184,0,0,3.359044313430786,-3.873316764831543
2185,2185,0,0,3.6851072311401367,-4.195855140686035
2186,2186,0,0,1.8827838897705078,-1.9443564414978027
2187,2187,0,0,3.515505790710449,-4.064235687255859
2188,2188,0,0,1.8663771152496338,-1.991783618927002
2189,2189,0,0,3.5621695518493652,-4.163530349731445
2190,2190,0,0,3.5897607803344727,-4.1554107666015625
2191,2191,0,0,3.3200483322143555,-3.8907155990600586
2192,2192,0,0,3.3886423110961914,-3.8703765869140625
2193,2193,0,1,0.8158736228942871,-0.8151553273200989
2194,2194,0,0,0.9585110545158386,-1.0261831283569336
2195,2195,0,1,2.9594473838806152,-3.3961598873138428
2196,2196,0,0,0.8143529891967773,-0.8561038374900818
2197,2197,0,0,3.530766487121582,-4.154603004455566
2198,2198,0,0,3.698758602142334,-4.399188995361328
2199,2199,0,0,3.6173601150512695,-4.189049243927002
2200,2200,1,1,-2.127699851989746,2.553891658782959
2201,2201,0,0,3.877016067504883,-4.5010480880737305
2202,2202,1,1,-2.978774070739746,3.5326457023620605
2203,2203,0,0,3.7646234035491943,-4.369711875915527
2204,2204,0,0,3.9511241912841797,-4.638364791870117
2205,2205,1,1,-2.754086971282959,3.3538804054260254
2206,2206,1,1,-3.671420097351074,4.447504043579102
2207,2207,1,1,-3.701662540435791,4.550516605377197
2208,2208,0,0,0.39795729517936707,-0.37578248977661133
2209,2209,0,0,3.1336920261383057,-3.525294780731201
2210,2210,0,0,0.9585110545158386,-1.0261831283569336
2211,2211,1,1,-3.269540786743164,3.9676647186279297
2212,2212,0,0,3.454009532928467,-3.8848540782928467
2213,2213,0,0,3.221295118331909,-3.661318778991699
2214,2214,0,0,3.10359787940979,-3.4161689281463623
2215,2215,0,0,0.2041199505329132,-0.21351303160190582
2216,2216,0,0,2.6760692596435547,-3.081270217895508
2217,2217,0,1,1.7924578189849854,-1.9237048625946045
2218,2218,0,0,3.126197338104248,-3.578662395477295
2219,2219,0,0,3.0123648643493652,-3.5021369457244873
2220,2220,1,1,-3.6032023429870605,4.369498252868652
2221,2221,0,0,3.884932518005371,-4.500275135040283
2222,2222,0,0,3.4957191944122314,-3.87150239944458
2223,2223,0,1,3.572812557220459,-4.0211501121521
2224,2224,0,0,3.4868431091308594,-4.006543159484863
2225,2225,0,0,3.119943618774414,-3.627384662628174
2226,2226,0,0,3.9966821670532227,-4.714040756225586
2227,2227,0,0,3.7597496509552,-4.389440536499023
2228,2228,0,0,1.9611024856567383,-2.0537874698638916
2229,2229,0,0,3.361189842224121,-3.886833906173706
2230,2230,1,0,-3.1652822494506836,3.737056255340576
2231,2231,0,1,3.6265804767608643,-4.1817827224731445
2232,2232,1,1,-2.9815659523010254,3.609590530395508
2233,2233,0,0,3.9597349166870117,-4.59078311920166
2234,2234,0,0,3.825382709503174,-4.37040901184082
2235,2235,0,0,3.292365789413452,-3.7119877338409424
2236,2236,0,1,2.4710044860839844,-2.720844030380249
2237,2237,0,0,1.0560601949691772,-1.1923984289169312
2238,2238,0,0,3.9332122802734375,-4.623923301696777
2239,2239,0,0,3.926393985748291,-4.583381652832031
2240,2240,0,0,2.598987102508545,-2.916149377822876
2241,2241,0,0,3.8585777282714844,-4.4927592277526855
2242,2242,1,0,-0.5381550788879395,0.48637956380844116
2243,2243,1,1,-0.36821606755256653,0.4350834786891937
2244,2244,0,0,2.9899168014526367,-3.4697203636169434
2245,2245,1,0,-0.4300706386566162,0.46147045493125916
2246,2246,0,0,3.125581741333008,-3.474376916885376
2247,2247,0,0,2.775365114212036,-3.0181884765625
2248,2248,0,0,2.8307247161865234,-3.2644057273864746
2249,2249,0,0,1.9565784931182861,-2.0741829872131348
2250,2250,0,0,3.6086127758026123,-4.111873626708984
2251,2251,0,0,3.0184783935546875,-3.4987738132476807
2252,2252,0,0,3.6047303676605225,-4.235026836395264
2253,2253,0,1,1.9028829336166382,-2.092374324798584
2254,2254,0,0,3.198620319366455,-3.6210989952087402
2255,2255,1,0,-1.5455591678619385,1.9801236391067505
2256,2256,1,1,-3.4653825759887695,4.1686296463012695
2257,2257,0,0,3.753584146499634,-4.37667179107666
2258,2258,0,0,3.8479743003845215,-4.473940849304199
2259,2259,0,0,0.0738455280661583,-0.12886422872543335
2260,2260,0,0,3.7721307277679443,-4.433899879455566
2261,2261,0,0,3.8309030532836914,-4.428152084350586
2262,2262,0,0,3.777479887008667,-4.417792320251465
2263,2263,0,0,4.046096324920654,-4.741442680358887
2264,2264,0,0,3.6669106483459473,-4.229861259460449
2265,2265,0,0,2.6692566871643066,-2.8532862663269043
2266,2266,1,1,-3.6160168647766113,4.439477443695068
2267,2267,0,0,3.900571346282959,-4.543972015380859
2268,2268,0,0,3.872769355773926,-4.543979644775391
2269,2269,0,0,2.8569588661193848,-3.2212610244750977
2270,2270,0,0,3.8539211750030518,-4.518701076507568
2271,2271,1,1,-2.447740077972412,2.892145872116089
2272,2272,0,0,3.229245662689209,-3.728447437286377
2273,2273,1,1,-3.674910306930542,4.527270317077637
2274,2274,0,0,3.521552562713623,-4.169047832489014
2275,2275,0,1,2.994718551635742,-3.5061798095703125
2276,2276,0,0,3.7173495292663574,-4.533380508422852
2277,2277,0,1,0.8926355838775635,-0.9537283778190613
2278,2278,1,0,-2.2992944717407227,2.6805269718170166
2279,2279,0,0,2.064868927001953,-2.287520408630371
2280,2280,0,0,3.918142795562744,-4.582599639892578
2281,2281,0,1,3.4796605110168457,-4.089391231536865
2282,2282,0,1,3.280092716217041,-3.666794776916504
2283,2283,0,0,3.6612296104431152,-4.2418670654296875
2284,2284,0,0,3.7636446952819824,-4.350497245788574
2285,2285,1,1,-3.6676833629608154,4.485894203186035
2286,2286,1,1,-3.7575087547302246,4.604938507080078
2287,2287,0,0,3.8517403602600098,-4.505931854248047
2288,2288,0,0,2.4780170917510986,-2.746898889541626
2289,2289,0,1,1.8555669784545898,-1.9052269458770752
2290,2290,0,0,3.5494253635406494,-4.1910576820373535
2291,2291,1,1,-3.2115304470062256,3.854855537414551
2292,2292,0,0,3.058298110961914,-3.493417263031006
2293,2293,1,1,-0.03443223610520363,0.08691146969795227
2294,2294,0,0,3.9203734397888184,-4.580543518066406
2295,2295,0,0,3.718616008758545,-4.29718017578125
2296,2296,0,0,3.01173734664917,-3.494044065475464
2297,2297,0,0,0.49123987555503845,-0.526550829410553
2298,2298,0,0,1.4625052213668823,-1.423403024673462
2299,2299,0,0,1.9814229011535645,-2.1697773933410645
2300,2300,0,1,3.0574135780334473,-3.535264492034912
2301,2301,0,0,3.8434834480285645,-4.515819549560547
2302,2302,0,1,3.0418550968170166,-3.517927646636963
2303,2303,0,0,3.770132541656494,-4.416097640991211
2304,2304,0,0,3.7884020805358887,-4.4064717292785645
2305,2305,0,0,2.9200453758239746,-3.3686370849609375
2306,2306,0,0,3.774268865585327,-4.49360990524292
2307,2307,0,0,3.8702330589294434,-4.486418724060059
2308,2308,0,0,3.241633176803589,-3.714616060256958
2309,2309,0,1,2.364081859588623,-2.7275729179382324
2310,2310,1,0,-3.1417651176452637,3.8288803100585938
2311,2311,1,1,-3.1540563106536865,3.820218324661255
2312,2312,0,0,3.4159178733825684,-3.8721506595611572
2313,2313,1,1,-3.5198440551757812,4.255374908447266
2314,2314,0,0,3.7358756065368652,-4.409675598144531
2315,2315,0,0,3.3316454887390137,-3.834705352783203
2316,2316,0,1,3.5173635482788086,-4.039700984954834
2317,2317,0,0,3.763251304626465,-4.379839897155762
2318,2318,0,0,2.9182395935058594,-3.2720532417297363
2319,2319,0,1,2.4855399131774902,-2.698394298553467
2320,2320,0,0,3.7522048950195312,-4.375912666320801
2321,2321,0,0,3.0425984859466553,-3.5356674194335938
2322,2322,0,0,4.0540852546691895,-4.727151870727539
2323,2323,1,1,-3.676270008087158,4.545255661010742
2324,2324,1,0,-1.4599108695983887,1.695012092590332
2325,2325,0,0,2.7151851654052734,-3.109492778778076
2326,2326,1,1,-2.6307921409606934,3.124368906021118
2327,2327,0,0,1.3004145622253418,-1.3194069862365723
2328,2328,0,0,3.885059118270874,-4.59611701965332
2329,2329,0,0,3.539684772491455,-4.064007759094238
2330,2330,0,0,1.7325767278671265,-1.7092232704162598
2331,2331,0,0,3.898934841156006,-4.503682613372803
2332,2332,0,0,3.8677773475646973,-4.4949164390563965
2333,2333,0,0,2.04994535446167,-2.21535587310791
2334,2334,0,0,3.895150661468506,-4.572330951690674
2335,2335,0,0,1.3418570756912231,-1.3275147676467896
2336,2336,0,0,3.815336227416992,-4.453883647918701
2337,2337,0,0,0.5828872919082642,-0.654574453830719
2338,2338,0,0,1.1149502992630005,-1.346684455871582
2339,2339,0,0,3.930216073989868,-4.595938682556152
2340,2340,0,0,2.41147518157959,-2.4920501708984375
2341,2341,1,1,-3.487999439239502,4.241915702819824
